,Provincia,Partido,Localidad,Link Indec,Otros,"0,256 mbps","0,375 mbps","0,5 mbps","0,512 mbps","0,625 mbps","0,75 mbps",1 mbps,"1,25 mbps","1,5 mbps",2 mbps,"2,2 mbps","2,5 mbps",3 mbps,"3,3 mbps","3,5 mbps",4 mbps,"4,5 mbps",5 mbps,6 mbps,"6,4 mbps",7 mbps,"7,5 mbps",8 mbps,9 mbps,10 mbps,11 mbps,12 mbps,13 mbps,14 mbps,15 mbps,16 mbps,17 mbps,18 mbps,19 mbps,20 mbps,21 mbps,22 mbps,23 mbps,24 mbps,25 mbps,"25,1 mbps","25,11 mbps","25,5 mbps",26 mbps,30 mbps,31 mbps,32 mbps,34 mbps,35 mbps,36 mbps,38 mbps,39 mbps,40 mbps,41 mbps,45 mbps,46 mbps,49 mbps,50 mbps,55 mbps,58 mbps,59 mbps,60 mbps,61 mbps,62 mbps,64 mbps,65 mbps,66 mbps,70 mbps,75 mbps,78 mbps,80 mbps,82 mbps,83 mbps,85 mbps,90 mbps,92 mbps,95 mbps,100 mbps
2550,SANTA FE,Belgrano,Bouquet,82007020,0,,,,,,,1,,,,,,,,,,,338,,,,,32,,,,12,,,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551,SANTA FE,Belgrano,Las Parejas,82007030,,,,,,,,19,,,,,,33,,,,,124,468,,,,,,728,,,,,39,,,,,163,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,SANTA FE,Belgrano,Las Rosas,82007040,,,,,,,,16,,,,,,35,,,,,,333,,,,,,"2,781",,,,,634,,,,,111,,,,,,,,,,4,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
2553,SANTA FE,Belgrano,Montes de Oca,82007050,168,,,1,,,,,,,,,,,,,,,557,,,,,67,,,,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,SANTA FE,Belgrano,Tortugas,82007060,,,,,1.0,,,2,,,,,,5,,,,,,17,,,,,,122,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,SANTA FE,Caseros,Arequito,82014010,,,,,,,,2,,,,,,907,,,,,,17,,,,854,,44,,,,,6,,,,,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,SANTA FE,Caseros,Arteaga,82014020,,,,,,,,1,,,211,,,5,,,448,,14,24,,,,279,,35,,,,,9,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,SANTA FE,Caseros,Beravebú,82014030,,,,,,,,,,,,,,,,,,,,,,,,27,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,SANTA FE,Caseros,Bigand,82014040,,,,,,,,1,,,,,,7,,,,,,41,,,,,,"1,450",,,,,84,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559,SANTA FE,Caseros,Casilda,82014050,,,,,,,,58,,,44,,,872,,,23,,1,"2,051",,,,,,"2,435",,20,,,180,,,3,,615,,,,,32,,,,,18,,,,,,,,,,,,,"1,171",,,,,,,,,,,,,,,,,,,,611
2560,SANTA FE,Caseros,Chabás,82014060,850,,,,,,,22,,,,,,15,,,,,,90,,,,,,452,,,,,71,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,SANTA FE,Caseros,Chañar Ladeado,82014070,1,,,,,,,3,,,,,,2,,,,,,24,,,,,,38,,,,,"1,215",,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,SANTA FE,Caseros,Gödeken,82014080,1,,,,,,,,,,,,,,,,,,,,,,,498,,,,25,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,SANTA FE,Caseros,Los Molinos,82014090,,,,,,,,,,,,,,205,,,,,,5,,,,239,,20,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,SANTA FE,Caseros,Los Nogales,82014100,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,SANTA FE,Caseros,Los Quirquinchos,82014110,,,,,,,,,,,,,,1,,,8,,241,,,,,8,,498,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,SANTA FE,Caseros,San José de la Esquina,82014120,1,,,,,,,1,,,,,,496,,,,,,31,,,,"1,003",,83,,,,,16,,,,,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,SANTA FE,Caseros,Sanford,82014130,,,,,,,,,,,,,,,,,,,,,,,,,,438,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,SANTA FE,Caseros,Villada,82014140,5,,,,,,,,,,,,,2,,,,,,8,,,,,,79,,,,,4,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,SANTA FE,Castellanos,Aldao (Est. Casablanca),82021010,75,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,15,,,,,291,,,,,,,,,,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,SANTA FE,Castellanos,Angélica,82021020,,,,,,,,,,,,,,,,,,,1,322,,,,,,42,,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,SANTA FE,Castellanos,Ataliva,82021030,,,,,,,,,,,,,,,,,,,390,88,,,,,,13,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,SANTA FE,Castellanos,Aurelia,82021040,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,SANTA FE,Castellanos,Bauer y Sigel,82021060,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,SANTA FE,Castellanos,Bella Italia,82021070,,,,,,,,1,,,,,,,,,,,4,323,,,,,,24,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2575,SANTA FE,Castellanos,Castellanos,82021080,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2576,SANTA FE,Castellanos,Colonia Bicha,82021090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,86
2577,SANTA FE,Castellanos,Colonia Cello,82021100,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2578,SANTA FE,Castellanos,Colonia Margarita,82021110,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2579,SANTA FE,Castellanos,Colonia Raquel,82021120,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,135
2580,SANTA FE,Castellanos,Coronel Fraga,82021130,,,,,,,,,,,,,,,,,,,,27,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,SANTA FE,Castellanos,Esmeralda,82021150,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,SANTA FE,Castellanos,Estación Clucellas,82021160,,,,,,,,,,,,,,,,,,,4,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2583,SANTA FE,Castellanos,Estación Saguier,82021170,,,,,,,,,,,,,,,,,,,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,SANTA FE,Castellanos,Eusebia y Carolina,82021180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,84
2585,SANTA FE,Castellanos,Eustolia,82021190,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,SANTA FE,Castellanos,Frontera,82021200,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2587,SANTA FE,Castellanos,Humberto Primo,82021220,,,,,,,,1,,,,,,30,,,,,10,219,,1,,,,177,,,,,32,,,,,81,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,SANTA FE,Castellanos,Josefina,82021230,,,,,,,,,,,,,,1,,,,,1,81,,,,,,20,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2589,SANTA FE,Castellanos,Lehmann,82021240,,,,,,,,,,,,,,246,,,,,0,135,,,,,,185,,,,,98,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
2590,SANTA FE,Castellanos,María Juana,82021250,,,,,,,,,,,,,,,,,,,,,,788,,,,756,,,,,,,,,,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591,SANTA FE,Castellanos,Plaza Clucellas,82021270,,,,,,,,1,,,,,,,,,,,,288,,,,,,29,,,,,9,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,SANTA FE,Castellanos,Plaza Saguier,82021280,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2593,SANTA FE,Castellanos,Presidente Roca,82021290,,,,,,,,,,,,,,,,,,,5,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2594,SANTA FE,Castellanos,Pueblo Marini,82021300,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2595,SANTA FE,Castellanos,Rafaela,82021310,2,,,1,1.0,,1,161,,,2,,,260,,3,151,,"1,199",676,,106,,1,,529,,308,41.0,,"1,393",,,21,,191,,,,,"4,900",,,,,15,,,,,,,,1,,,,,"10,274",,,,,,,,,,,,,,,,,,,,"10,642"
2596,SANTA FE,Castellanos,Ramona,82021320,,,,,,,,,,,,,,,,,,,327,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597,SANTA FE,Castellanos,San Antonio,82021330,,,,,,,,,,,,,,,,,,,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2598,SANTA FE,Castellanos,San Vicente,82021340,,,,,,,,168,,,,,,453,,,,,155,,,,,,,"1,188",,,,,,,,,,116,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599,SANTA FE,Castellanos,Santa Clara de Saguier,82021350,,,,,,,,8,,,,,,4,,,,,218,128,,,,,,110,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600,SANTA FE,Castellanos,Sunchales,82021360,40,,,2,,,,18,,,,,,21,,,17,,7,178,,18,,25,,327,,1,90.0,,430,7,,,,3,,,,,8,,,,,,,,,,,,,,,,,,"5,188",,,,,,,,,,,,,,,,,,,,"1,035"
2601,SANTA FE,Castellanos,Susana,82021370,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,302
2602,SANTA FE,Castellanos,Tacural,82021380,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,345
2603,SANTA FE,Castellanos,Vila,82021390,,,,,,,,,,,,,,,,,,,,,,,,,,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2604,SANTA FE,Castellanos,Villa San José,82021410,,,,,,,,,,,,,,,,,,,31,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2605,SANTA FE,Castellanos,Virginia,82021420,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2606,SANTA FE,Castellanos,Zenón Pereyra,82021430,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607,SANTA FE,Constitución,Alcorta,82028010,,,,,,,,1,,,,,,,,,,,,39,,,,,,"2,097",,,,,5,,,,,243,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2608,SANTA FE,Constitución,Bombal,82028040,,,,,,,,,,,,,,,,,,,,761,,,,,,160,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2609,SANTA FE,Constitución,Cepeda,82028060,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2610,SANTA FE,Constitución,Empalme Villa Constitución,82028070,,,,,,,,6,,,,,,13,,,,,,90,,,,,,467,,,,,71,,,,,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2611,SANTA FE,Constitución,General Gelly,82028090,,,,,,,,,,,,,,,,,,,190,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2612,SANTA FE,Constitución,Godoy,82028100,,,,,,,,,,,10,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2613,SANTA FE,Constitución,Juan B. Molina,82028110,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2614,SANTA FE,Constitución,Juncal,82028120,,,,,,,,,,,,,,,,,,,,171,,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2615,SANTA FE,Constitución,La Vanguardia,82028130,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,
2616,SANTA FE,Constitución,Máximo Paz (Est. Paz),82028140,,,,,,,,,,,,,,,,,,,,293,,,,,,927,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,SANTA FE,Constitución,Pavón,82028150,,,,,,,,,,,,,,1,,,,,,15,,,,,,71,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2618,SANTA FE,Constitución,Pavón Arriba,82028160,,,,,,,,,,,,,,,,,,,116,,,,,,,336,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,
2619,SANTA FE,Constitución,Peyrano,82028170,,,,,,,,,,,,,,,,,,,,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2620,SANTA FE,Constitución,Rueda,82028180,,,,,,,,,,,50,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621,SANTA FE,Constitución,Santa Teresa,82028190,,,,,,,,2,,,,,,3,,,,,179,29,,,,,,718,,,,,26,,,,,115,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,2
2622,SANTA FE,Constitución,Sargento Cabral,82028200,,,,,,,,,,,,,,,,,,,,,,,,,,402,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2623,SANTA FE,Constitución,Villa Constitución,82028230,"1,355",,,,,,,134,,,,,,391,,,,,,"1,440",,,,,,"2,717",,55,,,314,,,2,,44,,,,,78,,,,,4,,,,,,,,,,,,,961,,,,,,,,,,,,,,,,,,,,858
2624,SANTA FE,Garay,Cayastá,82035010,,,,,,,,36,,,76,,,240,,,,,68,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2625,SANTA FE,Garay,Helvecia,82035020,,,,,,,,,,,400,,,205,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2626,SANTA FE,Garay,Los Zapallos,82035030,,,,,,,,14,,,17,,,8,,,,,92,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627,SANTA FE,Garay,Saladero Mariano Cabal,82035040,1,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2628,SANTA FE,Garay,Santa Rosa de Calchines,82035050,,,,,,,,185,,,162,,,237,,,,,251,7,,,,109,,59,,,,,6,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2629,SANTA FE,General López,Aarón Castellanos (Est. Castellanos),82042010,,,,,8.0,,,7,,,14,,,1,,,,,1,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2630,SANTA FE,General López,Amenábar,82042020,,,,,,,,,,,,,,84,,,,,,22,,,,,,112,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631,SANTA FE,General López,Cafferata,82042030,1,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2632,SANTA FE,General López,Cañada del Ucle,82042040,,,,,,,,,,,,,,200,,,,,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2633,SANTA FE,General López,Carmen,82042050,40,,,,,,,,,,,,,82,,,,,17,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2634,SANTA FE,General López,Carreras,82042060,,,,,,,,,,,,,,,,,,,,1,,,,,,269,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2635,SANTA FE,General López,Chapuy,82042070,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636,SANTA FE,General López,Chovet,82042080,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2637,SANTA FE,General López,Christophersen,82042090,,3.0,,,7.0,,,35,,,33,,,2,,,,,10,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2638,SANTA FE,General López,Diego de Alvear,82042100,,6.0,,206,9.0,,,13,,,20,,,,,55,,,2,,,,,,,60,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2639,SANTA FE,General López,Elortondo,82042110,,,,,,,,10,,,,,,11,,,,,,98,,,,,,335,,,,,55,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2640,SANTA FE,General López,Firmat,82042120,2,,,,,,,709,,,,,,69,,1,,,,724,,,,,,"1,326",,7,,,60,,,,,10,,,,,115,,,,,3,,,,,,,,,,,,,"1,360",,,,,,,,,,,,,,,,,,,,662
2641,SANTA FE,General López,Hughes,82042130,,,,,,,,,,,,,,,,,,,,"1,011",,,,,,119,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2642,SANTA FE,General López,La Chispa,82042140,,,,,,,,,,,,,,64,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2643,SANTA FE,General López,Labordeboy,82042150,,,,,,,,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2644,SANTA FE,General López,Maggiolo,82042170,3,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645,SANTA FE,General López,María Teresa,82042180,,1.0,,,9.0,,,12,,,5,,,820,,,,,201,7,,,,,,13,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2646,SANTA FE,General López,Melincué (Est. San Urbano),82042190,,,,,,,,,,,,,,124,,,,,74,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647,SANTA FE,General López,Miguel Torres,82042200,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2648,SANTA FE,General López,Murphy,82042210,,,,,,,,,,,,,,550,,,,,154,,,,,,,12,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2649,SANTA FE,General López,Rufino,82042220,,,,,,,,45,,,12,,,125,,,21,,,"3,677",,,,"1,451",,679,,341,,,90,,,,,46,,,,,,,,,,23,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,14
2650,SANTA FE,General López,San Eduardo,82042230,,,,,,,,,,,,,,,,,,,231,,,,,,,31,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2651,SANTA FE,General López,San Francisco de Santa Fe,82042240,,,,1,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2652,SANTA FE,General López,San Gregorio,82042250,96,20.0,,,61.0,,,39,,,32,,,,,,,,80,,,,,,,816,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2653,SANTA FE,General López,Sancti Spiritu,82042260,,,,1,,,,,,,,,,,,,,,828,,,160,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2654,SANTA FE,General López,Santa Isabel,82042270,,,,1,,,,3,,,,,,1,,,,,,38,,,,,,932,,,,,22,,,,,106,,,,,,,,,,23,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,
2655,SANTA FE,General López,Teodelina,82042280,,,,,,,,164,,,,,,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2656,SANTA FE,General López,Venado Tuerto,82042290,381,,,,,,,184,,,2,,,301,,,,,1,672,,,,,,"4,806",,240,,,184,,,5,,"2,676",,,,,"1,937",,,,,"1,289",,,,,,,,"1,431",,,,,"5,650",,,,416,,,,,,,,,,,,,,,,"6,259"
2657,SANTA FE,General López,Villa Cañás,82042300,,,,,,,,10,,,"1,199",,,150,,,,,75,371,,,,,,571,,,,,70,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2658,SANTA FE,General López,Wheelwright,82042310,,,,1,,,,14,,,1,,,,,,,,,,,,,1,,,,"1,098",,,,1,,,,91,,,,,1,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659,SANTA FE,General Obligado,Arroyo Ceibal,82049010,,,,,,,,15,,,,,,69,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2660,SANTA FE,General Obligado,Avellaneda (Est. Ewald),82049020,750,,,,,,,161,,,,,,606,,,,,298,,,23,,,,23,,,,,,,,,,34,,,,,100,,,,,890,,,,,,,,,,,,,791,,,,,,,,,,,,,952.0,,,,,,,778
2661,SANTA FE,General Obligado,Berna,82049030,10,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2662,SANTA FE,General Obligado,El Araza,82049040,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2663,SANTA FE,General Obligado,El Rabón,82049050,,,,1,,,,,,,,,,80,,,,,,64,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2664,SANTA FE,General Obligado,Florencia,82049060,,,,1,,,,2,,,,,,5,,,,,,158,,,,,4,386,,,,,36,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2665,SANTA FE,General Obligado,Guadalupe Norte,82049070,,,,,,,,3,,,,,,1,,,,,,8,,,,,,61,,,,,13,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,SANTA FE,General Obligado,Ingeniero Chanourdie,82049080,,,,1,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,SANTA FE,General Obligado,La Isleta,82049090,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,SANTA FE,General Obligado,La Sarita,82049100,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669,SANTA FE,General Obligado,Lanteri,82049110,,,,,,,,77,,,,,,161,,,,,31,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,SANTA FE,General Obligado,Las Garzas,82049120,,,,,,,,2,,,,,,1,,,,,,11,,,,,,63,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
